codigo,tipo_propiedad,tipo_operacion,precio_venta,area,habitaciones,banos,administracion,parqueaderos,sector,estrato,antiguedad,latitud,longitud,estado,precio_arriendo,jacuzzi,chimenea,permite_mascotas,gimnasio,ascensor,conjunto_cerrado,piscina,salon_comunal,terraza,vigilancia,coords_modified,localidad,barrio,estacion_tm_cercana,distancia_estacion_tm_m,is_cerca_estacion_tm,parque_cercano,distancia_parque_m,is_cerca_parque,precio_metro_cuadrado_venta,precio_metro_cuadrado_arriendo,ratio_parqueaderos_habitaciones,ratio_habitaciones_banos,ratio_precio_venta_administracion,ratio_precio_arriendo_administracion,ratio_habitaciones_area,distance_to_nearest_juan_valdez,count_near_juan_valdez
717-M2384567,APARTAMENTO,VENTA,21.16,200.0,3.0,5.0,900000.0,3.0,CHICO,6,ENTRE 10 Y 20 ANOS,4.68,-74.04,USADO,,0,1,0,1,1,0,0,0,0,1,False,CHAPINERO,SIERRAS DEL CHICO,Virrey,2081.21,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,1343.55,0,0.11,,1.0,0.6,0.0,,0.02,472.81,1.0
14264-M4399800,APARTAMENTO,VENTA,19.29,61.0,3.0,2.0,62000.0,0.0,RAFAEL URIBE URIBE TUNJUELITO,2,ENTRE 5 Y 10 ANOS,4.57,-74.13,USADO,,0,0,0,0,0,1,0,0,0,1,False,TUNJUELITO,SAN CARLOS,Biblioteca,265.63,1,PARQUE METROPOLITANO CEFE EL TUNAL,936.22,0,0.32,,0.0,1.5,0.0,,0.05,1100.75,0.0
2571-M4448661,APARTAMENTO,VENTA,19.74,42.0,1.0,1.0,336000.0,1.0,CHICO,5,MAS DE 20 ANOS,4.66,-74.06,USADO,,0,0,0,0,1,1,0,0,0,1,False,CHAPINERO,S.C. PORCIUNCULA,Calle 72,588.91,0,PARQUE ZONAL SAN ANDRÉS,925.72,0,0.47,,1.0,1.0,0.0,,0.02,142.66,4.0
2592-M4603318,APARTAMENTO,VENTA,20.29,91.0,3.0,3.0,830000.0,2.0,SANTA BARBARA,5,ENTRE 5 Y 10 ANOS,4.7,-74.05,USADO,,0,0,0,1,1,1,0,0,0,0,False,USAQUEN,SANTA BARBARA OCCIDENTAL,Pepe Sierra,440.12,1,PARQUE ZONAL ATABANZA,1178.55,0,0.22,,0.67,1.0,0.0,,0.03,515.5,0.0
2359-M2825706,APARTAMENTO,VENTA,20.86,220.0,3.0,4.0,1100000.0,2.0,SANTA BARBARA,6,MAS DE 20 ANOS,4.7,-74.04,USADO,,0,0,0,0,1,0,0,0,0,0,False,USAQUEN,SANTA BARBARA CENTRAL I SECTOR,Pepe Sierra,1894.41,0,PARQUE METROPOLITANO EL COUNTRY,642.31,0,0.09,,0.67,0.75,0.0,,0.01,624.54,0.0
2510-M4079930,APARTAMENTO,VENTA,19.25,52.14,2.0,2.0,100000.0,1.0,CORTIJO AUTOPISTA MEDELLIN,3,ENTRE 0 Y 5 ANOS,4.71,-74.1,USADO,,0,0,0,0,0,0,0,0,0,1,False,ENGATIVA,LOS_CEREZOS,AV. Cali,590.25,0,PARQUE ZONAL JUAN AMARILLO,544.57,0,0.37,,0.5,1.0,0.0,,0.04,1535.28,0.0
11676-M4678808,APARTAMENTO,VENTA,21.13,190.0,3.0,4.0,3921395.93,2.0,CHICO,6,ENTRE 10 Y 20 ANOS,4.67,-74.05,USADO,,0,0,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. EL RETIRO,Héroes - Gel´Hada,1500.91,0,PARQUE ZONAL SAN ANDRÉS,543.9,0,0.11,,0.67,0.75,0.0,,0.02,632.95,0.0
10312-M4130393,APARTAMENTO,VENTA,21.41,232.0,3.0,3.0,1500000.0,3.0,CHICO,6,MAS DE 20 ANOS,4.68,-74.05,USADO,,0,1,0,0,1,1,0,0,0,1,False,CHAPINERO,S.C. CHICO NORTE,Virrey,1447.27,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,742.93,0,0.09,,1.0,1.0,0.0,,0.01,307.85,1.0
11312-M4523017,APARTAMENTO,VENTA,21.68,331.0,3.0,5.0,2400000.0,3.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.04,USADO,,0,1,0,0,1,1,0,0,0,1,False,CHAPINERO,CHICO ALTO,Calle 85,1870.05,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,810.6,0,0.07,,1.0,0.6,0.0,,0.01,764.57,0.0
668-M3579814,APARTAMENTO,VENTA,20.91,140.0,2.0,3.0,1000000.0,2.0,CHICO,6,MAS DE 20 ANOS,4.65,-74.05,USADO,,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. INGEMAR ORIENTAL,Flores – Areandina,1861.43,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,569.17,0,0.15,,1.0,0.67,0.0,,0.01,1019.4,0.0
9859-M2678957,APARTAMENTO,VENTA,20.6,125.0,3.0,4.0,780000.0,2.0,COUNTRY,6,ENTRE 5 Y 10 ANOS,4.7,-74.04,USADO,,0,1,0,1,1,1,0,0,0,1,False,USAQUEN,LA_CAROLINA,Calle 127,1630.09,0,PARQUE METROPOLITANO EL COUNTRY,118.06,1,0.16,,0.67,0.75,0.0,,0.02,330.55,1.0
12359-M3856894,APARTAMENTO,VENTA,21.13,244.0,3.0,3.0,1000000.0,2.0,SANTA BARBARA,6,ENTRE 10 Y 20 ANOS,4.69,-74.04,USADO,,0,0,0,0,1,1,0,0,0,1,False,USAQUEN,SANTA BARBARA CENTRAL I Y II,Calle 106,1323.21,0,PARQUE METROPOLITANO EL COUNTRY,1397.4,0,0.09,,0.67,1.0,0.0,,0.01,379.49,1.0
533-M4741649,APARTAMENTO,VENTA,20.09,70.0,1.0,1.0,490000.0,1.0,CHICO,6,REMODELADO,4.68,-74.06,USADO,,0,1,0,1,1,0,0,0,0,1,False,CHAPINERO,S.C. CHICO NORTE III SECTOR,Calle 100 - Marketmedios,319.0,1,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,638.46,0,0.29,,1.0,1.0,0.0,,0.01,214.5,1.0
11203-M3794250,APARTAMENTO,VENTA,20.63,89.18,2.0,3.0,618000.0,2.0,COUNTRY,6,ENTRE 0 Y 5 ANOS,4.72,-74.04,USADO,,0,0,0,1,1,1,0,0,0,1,True,USAQUEN,NUEVO COUNTRY,Alcalá,1084.75,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1189.73,0,0.23,,1.0,0.67,0.0,,0.02,597.41,0.0
15996-M4713736,APARTAMENTO,VENTA,20.5,140.0,2.0,3.0,840000.0,2.0,COUNTRY,5,MAS DE 20 ANOS,4.7,-74.03,USADO,,0,1,0,0,1,0,0,0,0,1,False,USAQUEN,BELLA SUIZA,Calle 127,2555.64,0,PARQUE METROPOLITANO EL COUNTRY,815.17,0,0.15,,1.0,0.67,0.0,,0.01,605.86,0.0
533-M4741642,APARTAMENTO,VENTA,20.86,138.0,3.0,4.0,700000.0,2.0,SALITRE MODELIA,5,ENTRE 5 Y 10 ANOS,4.66,-74.11,USADO,,0,1,0,1,1,1,0,0,0,1,False,FONTIBON,LA ESPERANZA NORTE,AV. Rojas,557.36,0,PARQUE ZONAL CANAL BOYACA,570.5,0,0.15,,0.67,0.75,0.0,,0.02,752.27,0.0
898-M3887609,APARTAMENTO,VENTA,20.05,100.0,3.0,3.0,504000.0,1.0,SANTA BARBARA,6,MAS DE 20 ANOS,4.7,-74.04,USADO,,0,1,0,0,0,1,0,0,0,1,False,USAQUEN,SANTA BARBARA NORTE,Calle 127,1792.37,0,PARQUE METROPOLITANO EL COUNTRY,404.93,1,0.2,,0.33,1.0,0.0,,0.03,440.94,1.0
3702-M4658903,APARTAMENTO,VENTA,20.26,75.0,2.0,3.0,625788.0,2.0,NIZA ALHAMBRA,5,ENTRE 0 Y 5 ANOS,4.69,-74.06,USADO,,0,0,0,1,1,0,0,0,0,1,False,SUBA,S.C. ESTORIL,Suba - Calle 100,475.79,1,PARQUE ZONAL CANAL CORDOBA,1330.31,0,0.27,,1.0,0.67,0.0,,0.03,420.49,1.0
171-M4516729,APARTAMENTO,VENTA,21.47,285.0,3.0,5.0,1568000.0,3.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.05,USADO,,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,LA CABRERA,Héroes - Gel´Hada,1129.71,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,179.49,1,0.08,,1.0,0.6,0.0,,0.01,244.79,4.0
2993-M4261655,APARTAMENTO,VENTA,20.56,124.0,3.0,3.0,480000.0,2.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,6,ENTRE 5 Y 10 ANOS,4.76,-74.07,USADO,,0,0,0,1,1,1,1,0,0,1,False,SUBA,S.C. CASABLANCA SUBA,Portal Norte,2288.91,0,PARQUE ZONAL SAN JOSÉ DE BAVARIA,366.56,1,0.17,,0.67,1.0,0.0,,0.02,2480.54,0.0
675-M4657522,APARTAMENTO,VENTA,19.97,94.0,3.0,2.0,460000.0,2.0,COLINA Y ALREDEDORES,5,ENTRE 10 Y 20 ANOS,4.72,-74.06,USADO,,0,1,0,1,1,0,0,0,0,1,False,SUBA,URB. IBERIA III SECTOR,Suba - AV. Boyacá,1132.91,0,PARQUE VECINAL PRADO PINZÓN,1326.96,0,0.21,,0.67,1.5,0.0,,0.03,349.69,1.0
512-M4089972,APARTAMENTO,VENTA,20.62,120.0,3.0,3.0,700000.0,1.0,SALITRE MODELIA,4,ENTRE 10 Y 20 ANOS,4.64,-74.1,USADO,,0,1,0,1,1,1,0,0,0,1,False,TEUSAQUILLO,CIUDAD SALITRE - URB. INDUSTRIAL LOS CAMBULOS,CAN,939.7,0,PARQUE METROPOLITANO PARQUE CENTRAL SIMÓN BOLÍVAR,944.14,0,0.17,,0.33,1.0,0.0,,0.02,668.29,0.0
16428-M4630696,APARTAMENTO,VENTA,20.05,90.0,3.0,3.0,460000.0,1.0,COLINA Y ALREDEDORES,4,ENTRE 5 Y 10 ANOS,4.74,-74.06,USADO,,0,0,0,1,1,1,0,0,0,1,False,SUBA,URB. CARIMAGUA II,Calle 161,1313.73,0,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,275.9,1,0.22,,0.33,1.0,0.0,,0.03,1237.33,0.0
2996-M2529690,APARTAMENTO,VENTA,21.19,206.0,3.0,2.0,1400000.0,2.0,CHICO,6,REMODELADO,4.66,-74.05,USADO,,0,0,0,0,1,0,0,0,0,0,False,CHAPINERO,LOS ROSALES,Calle 76 - San Felipe,1669.41,0,PARQUE ZONAL SAN ANDRÉS,888.46,0,0.1,,0.67,1.5,0.0,,0.01,990.33,0.0
10797-M3814201,APARTAMENTO,VENTA,20.49,150.0,3.0,5.0,650000.0,2.0,COUNTRY,6,ENTRE 10 Y 20 ANOS,4.71,-74.04,USADO,,0,1,0,0,1,1,0,0,0,1,False,USAQUEN,COUNTRY CLUB,Prado,1354.53,0,PARQUE METROPOLITANO EL COUNTRY,645.45,0,0.14,,0.67,0.6,0.0,,0.02,714.81,0.0
4566-M3035081,APARTAMENTO,VENTA,21.06,120.0,4.0,5.0,3800000.0,4.0,CHAPINERO ALTO,6,MAS DE 20 ANOS,4.65,-74.06,USADO,,0,0,0,0,0,1,0,0,0,0,False,CHAPINERO,S.C. EMAUS,Flores – Areandina,898.19,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,403.11,1,0.18,,1.0,0.8,0.0,,0.03,92.67,1.0
13055-M4619138,APARTAMENTO,VENTA,21.02,150.0,3.0,4.0,1640000.0,3.0,CHICO,6,ENTRE 5 Y 10 ANOS,4.66,-74.05,USADO,,0,1,0,1,1,0,0,0,0,1,False,CHAPINERO,LOS ROSALES,Calle 72,1624.62,0,PARQUE ZONAL SAN ANDRÉS,928.92,0,0.14,,1.0,0.75,0.0,,0.02,894.71,0.0
16409-M4616188,APARTAMENTO,VENTA,19.78,54.16,2.0,2.0,3921395.93,1.0,COLINA Y ALREDEDORES,3,ENTRE 0 Y 5 ANOS,4.71,-74.06,USADO,,0,0,0,0,1,0,0,0,0,1,False,SUBA,PRADO SUR,Niza - Calle 127,1053.32,0,PARQUE ZONAL ATABANZA,663.23,0,0.37,,0.5,1.0,0.0,,0.04,998.11,0.0
3858-M4613928,APARTAMENTO,VENTA,21.13,160.0,3.0,4.0,1000000.0,2.0,CHICO,6,ENTRE 10 Y 20 ANOS,4.67,-74.05,USADO,,0,1,0,0,1,1,0,0,0,1,False,CHAPINERO,LA CABRERA,Calle 85,930.81,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,182.46,1,0.13,,0.67,0.75,0.0,,0.02,256.68,5.0
3553-M4515139,APARTAMENTO,VENTA,19.67,74.0,3.0,2.0,213000.0,0.0,ENGATIVA,3,MAS DE 20 ANOS,4.67,-74.09,USADO,,0,0,0,0,0,1,0,0,0,1,False,ENGATIVA,ESTRADITA CIUDAD DE HONDA,Carrera 53,1997.13,0,PARQUE VECINAL URBANIZACIÓN CIUDAD HONDA,165.58,1,0.27,,0.0,1.5,0.0,,0.04,426.84,1.0
16409-M4616183,APARTAMENTO,VENTA,19.35,40.78,1.0,1.0,3921395.93,1.0,COLINA Y ALREDEDORES,3,ENTRE 0 Y 5 ANOS,4.71,-74.06,USADO,,0,0,0,0,1,0,0,0,0,1,False,SUBA,PRADO SUR,Niza - Calle 127,1053.32,0,PARQUE ZONAL ATABANZA,663.23,0,0.47,,1.0,1.0,0.0,,0.02,998.11,0.0
16177-M4658291,APARTAMENTO,VENTA,20.82,300.0,3.0,5.0,1000000.0,2.0,COUNTRY,6,MAS DE 20 ANOS,4.7,-74.04,USADO,,0,1,0,0,1,0,0,0,0,1,False,USAQUEN,LA_CAROLINA,Calle 127,1488.9,0,PARQUE METROPOLITANO EL COUNTRY,255.82,1,0.07,,0.67,0.6,0.0,,0.01,231.5,1.0
11698-M4509682,APARTAMENTO,VENTA,20.29,100.0,3.0,2.0,470000.0,1.0,COLINA Y ALREDEDORES,4,REMODELADO,4.74,-74.06,USADO,,0,0,0,1,1,1,1,0,0,1,False,SUBA,S.C. GILMAR - LA SIRENA (PREDIO),Calle 161,1869.79,0,PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,805.01,0,0.2,,0.33,1.5,0.0,,0.03,1238.57,0.0
11633-M4147715,APARTAMENTO,VENTA,21.02,184.0,4.0,5.0,1000000.0,2.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.05,USADO,,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,LA CABRERA,Calle 85,1256.48,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,201.61,1,0.11,,0.5,0.8,0.0,,0.02,151.96,1.0
2501-M4147240,APARTAMENTO,VENTA,20.26,114.5,2.0,3.0,587000.0,1.0,SANTA BARBARA,6,MAS DE 20 ANOS,4.7,-74.05,USADO,,0,1,0,0,1,0,0,0,0,1,False,USAQUEN,SAN PATRICIO,Pepe Sierra,247.53,1,PARQUE ZONAL ATABANZA,1251.37,0,0.18,,0.5,0.67,0.0,,0.02,480.61,1.0
3491-M4556281,APARTAMENTO,VENTA,19.92,88.8,2.0,2.0,420000.0,1.0,CHAPINERO ALTO,4,MAS DE 20 ANOS,4.64,-74.06,USADO,,0,0,0,0,1,1,0,0,0,1,False,CHAPINERO,S.C. BOSQUE CALDERON,Calle 57,592.78,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,1403.46,0,0.22,,0.5,1.0,0.0,,0.02,1122.58,0.0
12364-M2805523,APARTAMENTO,VENTA,20.56,220.0,3.0,3.0,932000.0,2.0,SANTA BARBARA,6,MAS DE 20 ANOS,4.69,-74.04,USADO,,0,1,0,0,1,0,0,0,0,1,False,USAQUEN,SANTA BARBARA CENTRAL II SECTOR,Pepe Sierra,1916.86,0,PARQUE METROPOLITANO EL COUNTRY,1208.38,0,0.09,,0.67,1.0,0.0,,0.01,376.96,1.0
44-M4023124,APARTAMENTO,VENTA,21.48,268.0,3.0,5.0,1550000.0,3.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.05,USADO,,0,0,0,1,0,1,0,0,0,0,False,CHAPINERO,S.C. EL CHICO,Virrey,1049.71,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,302.61,1,0.08,,1.0,0.6,0.0,,0.01,237.91,4.0
523-M4602728,APARTAMENTO,VENTA,21.12,150.0,3.0,4.0,1500000.0,2.0,SANTA BARBARA,6,ENTRE 0 Y 5 ANOS,4.7,-74.04,USADO,,0,1,0,1,0,1,0,0,0,1,True,USAQUEN,SANTA BARBARA OCCIDENTAL,Calle 127,1158.01,0,PARQUE METROPOLITANO EL COUNTRY,709.3,0,0.14,,0.67,0.75,0.0,,0.02,299.61,1.0
11633-M4442843,APARTAMENTO,VENTA,19.89,82.0,2.0,2.0,390000.0,1.0,SANTA BARBARA,6,MAS DE 20 ANOS,4.69,-74.05,USADO,,0,0,0,0,0,0,0,0,0,1,False,USAQUEN,SANTA BIBIANA,Calle 106,641.04,0,PARQUE METROPOLITANO EL COUNTRY,1871.84,0,0.24,,0.5,1.0,0.0,,0.02,346.99,2.0
10312-M3286833,APARTAMENTO,VENTA,21.34,275.0,3.0,4.0,1363000.0,2.0,COUNTRY,6,ENTRE 10 Y 20 ANOS,4.71,-74.03,USADO,,1,1,0,1,1,1,0,0,0,1,False,USAQUEN,GINEBRA,Prado,2720.28,0,PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,1329.45,0,0.08,,0.67,0.75,0.0,,0.01,317.22,1.0
10797-M3813657,APARTAMENTO,VENTA,20.37,108.0,3.0,2.0,608000.0,2.0,COUNTRY,6,REMODELADO,4.7,-74.04,USADO,,0,1,0,0,1,1,0,0,0,1,False,USAQUEN,LA_CAROLINA,Calle 127,1489.48,0,PARQUE METROPOLITANO EL COUNTRY,258.47,1,0.19,,0.67,1.5,0.0,,0.03,248.11,1.0
14558-M3735453,APARTAMENTO,VENTA,20.52,158.0,3.0,3.0,580000.0,2.0,SANTA BARBARA,6,ENTRE 10 Y 20 ANOS,4.69,-74.04,USADO,,0,1,0,0,1,1,0,0,0,1,False,USAQUEN,RINCON DEL CHICO,Calle 106,1498.89,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,1804.97,0,0.13,,0.67,1.0,0.0,,0.02,536.31,0.0
2355-M3553374,APARTAMENTO,VENTA,20.59,126.27,3.0,3.0,839000.0,2.0,SANTA BARBARA,6,ENTRE 10 Y 20 ANOS,4.69,-74.05,USADO,,0,1,0,1,1,1,0,0,0,1,False,USAQUEN,SANTA BIBIANA,Calle 106,641.07,0,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,1490.12,0,0.16,,0.67,1.0,0.0,,0.02,584.03,0.0
708-M2882302,APARTAMENTO,VENTA,20.5,118.0,3.0,3.0,620000.0,2.0,SANTA BARBARA,6,ENTRE 10 Y 20 ANOS,4.7,-74.05,USADO,,0,0,0,1,1,1,0,0,0,1,False,USAQUEN,SANTA BARBARA OCCIDENTAL,Calle 127,395.42,1,PARQUE ZONAL ATABANZA,1058.31,0,0.17,,0.67,1.0,0.0,,0.03,366.89,3.0
3204-M3600860,APARTAMENTO,VENTA,21.56,270.0,3.0,4.0,860000.0,3.0,CHICO,6,ENTRE 0 Y 5 ANOS,4.66,-74.05,USADO,,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,LOS ROSALES,Calle 72,1331.33,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,819.23,0,0.08,,1.0,0.75,0.0,,0.01,595.27,0.0
4698-M3164330,APARTAMENTO,VENTA,20.98,215.0,4.0,4.0,1490000.0,3.0,SANTA BARBARA,5,ENTRE 10 Y 20 ANOS,4.7,-74.05,USADO,,0,1,0,0,0,0,0,0,0,1,False,USAQUEN,SANTA BARBARA OCCIDENTAL,Pepe Sierra,744.51,0,PARQUE METROPOLITANO EL COUNTRY,1294.3,0,0.1,,0.75,1.0,0.0,,0.02,127.32,2.0
10797-M3454520,APARTAMENTO,VENTA,20.95,180.0,3.0,5.0,1200000.0,2.0,COUNTRY,6,ENTRE 10 Y 20 ANOS,4.71,-74.04,USADO,,1,1,0,1,1,1,0,0,0,1,False,USAQUEN,LA_CAROLINA,Calle 127,1824.56,0,PARQUE METROPOLITANO EL COUNTRY,292.05,1,0.12,,0.67,0.6,0.0,,0.02,628.16,0.0
10797-M3847538,APARTAMENTO,VENTA,20.71,145.0,3.0,4.0,619000.0,2.0,COUNTRY,6,ENTRE 5 Y 10 ANOS,4.71,-74.04,USADO,,0,0,0,1,1,1,0,0,0,1,False,USAQUEN,LA_CAROLINA,Calle 127,1482.55,0,PARQUE METROPOLITANO EL COUNTRY,322.97,1,0.14,,0.67,0.75,0.0,,0.02,361.2,1.0
2996-M3857308,APARTAMENTO,VENTA,20.99,200.0,3.0,5.0,2000000.0,2.0,CHICO,6,ENTRE 10 Y 20 ANOS,4.67,-74.05,USADO,,0,0,0,0,1,0,0,0,0,0,False,CHAPINERO,S.C. CHICO NORTE,Virrey,1181.47,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,479.22,1,0.1,,0.67,0.6,0.0,,0.02,301.72,3.0
668-M4618324,APARTAMENTO,VENTA,20.72,150.0,2.0,2.0,1500000.0,3.0,CHICO,6,MAS DE 20 ANOS,4.67,-74.05,USADO,,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. CHICO NORTE,Virrey,1355.8,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,550.06,0,0.14,,1.5,1.0,0.0,,0.01,359.62,2.0
2996-M3071460,APARTAMENTO,VENTA,19.67,49.0,1.0,2.0,343600.0,1.0,SANTA BARBARA,6,ENTRE 10 Y 20 ANOS,4.69,-74.05,USADO,,0,0,0,0,1,1,0,0,0,0,False,USAQUEN,SANTA BIBIANA,Calle 106,629.54,0,PARQUE VECINAL URBANIZACIÓN NORMANDIA I II II Y IV SECTOR,1814.36,0,0.4,,1.0,0.5,0.0,,0.02,421.79,2.0
668-M4618173,APARTAMENTO,VENTA,21.31,180.0,3.0,3.0,1300000.0,2.0,CHICO,6,MAS DE 20 ANOS,4.68,-74.05,USADO,,0,1,0,0,1,0,0,0,0,1,False,CHAPINERO,S.C. CHICO NORTE,Virrey,1252.35,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,833.08,0,0.12,,0.67,1.0,0.0,,0.02,134.82,2.0
2238-M3579306,APARTAMENTO,VENTA,20.62,142.0,4.0,3.0,900000.0,2.0,SANTA BARBARA,6,MAS DE 20 ANOS,4.7,-74.04,USADO,,0,0,0,0,1,0,0,0,0,1,False,USAQUEN,SANTA BARBARA CENTRAL III SECTOR,Pepe Sierra,2188.29,0,PARQUE METROPOLITANO EL COUNTRY,825.17,0,0.15,,0.5,1.33,0.0,,0.03,396.22,1.0
2996-M2646385,APARTAMENTO,VENTA,20.51,109.0,3.0,3.0,700000.0,2.0,CHICO,0,ENTRE 5 Y 10 ANOS,4.67,-74.05,USADO,,0,0,0,0,1,1,0,0,0,0,False,CHAPINERO,S.C. ESPARTILLAL,Héroes - Gel´Hada,704.41,0,PARQUE ZONAL SAN ANDRÉS,286.27,1,0.19,,0.67,1.0,0.0,,0.03,145.24,5.0
2821-M4512816,APARTAMENTO,VENTA,21.07,110.0,2.0,3.0,3921395.93,2.0,SALITRE MODELIA,4,ENTRE 0 Y 5 ANOS,4.65,-74.11,USADO,,0,0,0,1,1,1,0,0,0,1,False,FONTIBON,CIUDAD SALITRE OCCIDENTAL,Salitre - El Greco,573.75,0,PARQUE ZONAL SAUZALITO,642.33,0,0.19,,1.0,0.67,0.0,,0.02,67.18,3.0
2359-M4203962,APARTAMENTO,VENTA,20.03,52.0,1.0,1.0,511000.0,2.0,CHICO,6,ENTRE 0 Y 5 ANOS,4.66,-74.05,USADO,,0,1,0,0,1,0,0,0,0,0,False,CHAPINERO,LOS ROSALES,Calle 72,1572.59,0,PARQUE ZONAL GUSTAVO URIBE BOTERO,836.04,0,0.39,,2.0,1.0,0.0,,0.02,826.2,0.0
3038-M3920582,APARTAMENTO,VENTA,21.19,160.0,1.0,3.0,1200000.0,3.0,CHICO,6,ENTRE 10 Y 20 ANOS,4.67,-74.05,USADO,,0,1,0,0,1,1,0,0,0,1,False,CHAPINERO,S.C. CHICO NORTE,Virrey,1430.54,0,PARQUE VECINAL URBANIZACIÓN LA CABRERA,709.57,0,0.13,,3.0,0.33,0.0,,0.01,309.52,1.0
5044-M2358392,APARTAMENTO,VENTA,20.5,142.0,4.0,4.0,800000.0,2.0,CHICO,5,MAS DE 20 ANOS,4.68,-74.05,USADO,,0,0,0,0,0,1,0,0,0,0,False,CHAPINERO,S.C. CHICO NORTE III SECTOR,Calle 100 - Marketmedios,936.67,0,PARQUE ZONAL CANAL EL VIRREY EL CHICO,1201.59,0,0.14,,0.5,1.0,0.0,,0.03,128.89,2.0
450-M4087796,APARTAMENTO,VENTA,19.92,93.0,2.0,2.0,380000.0,1.0,SALITRE MODELIA,4,ENTRE 5 Y 10 ANOS,4.67,-74.13,USADO,,0,0,0,0,1,1,0,0,0,1,False,FONTIBON,MODELIA OCCIDENTAL,Modelia,1291.27,0,PARQUE VECINAL MODELIA SECTOR A,663.56,0,0.21,,0.5,1.0,0.0,,0.02,656.63,0.0
3036-M4459806,APARTAMENTO,VENTA,20.35,115.0,3.0,3.0,304000.0,2.0,COLINA Y ALREDEDORES,4,ENTRE 5 Y 10 ANOS,4.72,-74.06,USADO,,0,1,0,1,1,1,0,0,0,1,False,SUBA,SAN RAFAEL NORTE,Alcalá,1034.24,0,PARQUE VECINAL PRADO PINZÓN,813.52,0,0.18,,0.67,1.0,0.0,,0.03,189.12,1.0
2587-M4517422,APARTAMENTO,VENTA,20.99,158.72,3.0,4.0,1237058.0,2.0,SANTA BARBARA,6,REMODELADO,4.69,-74.05,USADO,,0,1,0,0,0,1,0,0,0,1,False,USAQUEN,SAN PATRICIO,Calle 106,1014.0,0,PARQUE METROPOLITANO EL COUNTRY,1594.21,0,0.13,,0.67,0.75,0.0,,0.02,125.72,2.0
2147-M4581692,APARTAMENTO,VENTA,21.19,230.0,3.0,3.0,3921395.93,2.0,CHICO,6,MAS DE 20 ANOS,4.66,-74.05,USADO,,0,1,0,0,1,1,0,0,0,1,False,CHAPINERO,S.C. EL NOGAL,Calle 76 - San Felipe,1153.05,0,PARQUE ZONAL SAN ANDRÉS,223.51,1,0.09,,0.67,1.0,0.0,,0.01,414.55,2.0
252-M3068186,APARTAMENTO,VENTA,19.99,93.0,3.0,4.0,544000.0,2.0,COUNTRY,5,MAS DE 20 ANOS,4.71,-74.05,USADO,,0,0,0,0,1,1,0,0,0,1,False,USAQUEN,,Prado,343.54,1,PARQUE ZONAL ATABANZA,1097.75,0,0.21,,0.67,0.75,0.0,,0.03,750.43,0.0
5044-M2411677,APARTAMENTO,VENTA,20.67,223.0,5.0,4.0,500000.0,2.0,CHAPINERO ALTO,4,ENTRE 10 Y 20 ANOS,4.64,-74.06,USADO,,0,0,0,0,1,0,0,0,0,0,False,CHAPINERO,S.C. MARLY,Marly,412.47,1,PARQUE METROPOLITANO PARQUE NACIONAL (PM2A) ENRIQUE OLAYA HERRERA (SECTOR HISTORICO),1193.12,0,0.09,,0.4,1.25,0.0,,0.02,387.78,1.0
